employee_id,project_name,client_name,start_date,end_date,billable
206166,Kubernetes Migration,Infosys,2024-11-02,,True
206175,SLA Helpdesk Migration,TelcoGroup,2024-01-01,,True
206177,Retail Analytics,Adobe,2024-01-01,2024-10-27,True
206178,Vulnerability Patcher,Internal,2024-12-23,,False
206181,DevOps Automation,Internal,2024-02-01,,False
206189,SEO & Content Campaign,Internal,2024-11-01,,False
206190,DataHub Predictive,JP Morgan,2024-07-22,,True
206196,Tax Calculator Portal,Internal,2024-01-01,2024-11-11,False
206204,Desktop Automation Support,Internal,2024-07-02,,False
206208,Desktop Automation Support,Internal,2024-11-21,,False
206221,Vulnerability Patcher,Internal,2024-01-01,2024-08-30,False
206224,Orion API,Amazon,2024-12-21,,True
206225,AI Recommendation Engine,Internal,2024-03-11,,False
206228,CRM Integration,Salesforce,2024-01-01,,True
206232,Orion API,Amazon,2024-02-01,2024-11-02,True
206236,DevOps Automation,Internal,2024-07-11,,False
206237,Digital Brand Relaunch,RetailCorp,2024-02-13,,True
206243,Tax Calculator Portal,Internal,2024-02-24,2024-12-06,False
206255,Kubernetes Migration,Infosys,2024-04-26,,True
206257,Recruitment Automation,Internal,2024-04-16,,False
206272,DataHub Predictive,JP Morgan,2024-08-14,,True
206275,Global Account Pitching,TechGiant,2024-09-03,,True
206276,Global Account Pitching,TechGiant,2024-01-01,,True
206278,Ledger Reconciliation,TCS,2024-04-24,,True
206279,Global Account Pitching,TechGiant,2024-12-31,,True
206285,Retail Analytics,Adobe,2024-01-01,2024-07-24,True
206295,AI Recommendation Engine,Internal,2024-01-01,2024-12-26,False
206296,Global Account Pitching,TechGiant,2024-03-08,,True
206297,DevOps Automation,Internal,2024-01-19,,False
206300,Digital Brand Relaunch,RetailCorp,2024-02-18,,True
206303,SEO & Content Campaign,Internal,2024-11-11,,False
206305,Sentinel Security,Deloitte,2024-01-01,,True
206311,Phoenix Rewrite,Google,2024-06-19,2024-12-30,True
206323,DataHub Predictive,JP Morgan,2024-05-21,2024-12-19,True
206324,Vulnerability Patcher,Internal,2024-09-10,,False
206327,Tax Calculator Portal,Internal,2024-10-04,2024-10-24,False
206335,PeopleLens Portal,Internal,2024-01-01,,False
206336,PeopleLens Portal,Internal,2024-02-13,,False
206345,CloudMigrate v2,Oracle,2024-04-05,,True
206350,PeopleLens Portal,Internal,2024-01-01,2024-07-27,False
206352,DevOps Automation,Internal,2024-01-01,2024-11-29,False
206353,Vulnerability Patcher,Internal,2024-03-14,,False
206366,Digital Brand Relaunch,RetailCorp,2024-01-01,2026-05-27,True
206368,DataHub Predictive,JP Morgan,2024-05-25,,True
206375,Recruitment Automation,Internal,2024-09-06,,False
206380,Kubernetes Migration,Infosys,2024-01-01,,True
206388,Tax Calculator Portal,Internal,2024-01-21,2024-08-18,False
206398,Recruitment Automation,Internal,2024-09-22,,False
206401,Tax Calculator Portal,Internal,2024-06-24,,False
206410,CloudMigrate v2,Oracle,2024-01-01,2024-08-02,True
206412,CRM Integration,Salesforce,2024-01-27,,True
206416,DevOps Automation,Internal,2024-04-13,2024-12-06,False
206425,Desktop Automation Support,Internal,2024-05-15,,False
206438,Apollo Core,Microsoft,2024-12-18,,True
206441,Retail Analytics,Adobe,2024-09-06,,True
206442,Digital Brand Relaunch,RetailCorp,2024-01-01,,True
206452,Tax Calculator Portal,Internal,2024-01-28,2024-09-02,False
206454,Retail Analytics,Adobe,2024-01-01,2024-09-17,True
206458,Vulnerability Patcher,Internal,2024-11-15,,False
206461,Sentinel Security,Deloitte,2024-07-25,,True
206462,Retail Analytics,Adobe,2024-10-13,,True
206464,PeopleLens Portal,Internal,2024-04-24,2024-11-15,False
206465,SEO & Content Campaign,Internal,2024-01-01,,False
206478,PeopleLens Portal,Internal,2024-01-09,2024-12-09,False
206482,Vulnerability Patcher,Internal,2024-01-01,,False
206490,SLA Helpdesk Migration,TelcoGroup,2024-01-01,,True
206491,Global Account Pitching,TechGiant,2024-06-29,2026-03-08,True
206497,Kubernetes Migration,Infosys,2024-12-09,,True
206499,Sentinel Security,Deloitte,2024-04-13,2024-12-03,True
206502,CloudMigrate v2,Oracle,2024-07-26,,True
206504,Phoenix Rewrite,Google,2024-05-26,,True
206509,Recruitment Automation,Internal,2024-06-06,,False
206513,Retail Analytics,Adobe,2024-12-23,,True
206515,Penetration Testing,Accenture,2024-02-11,2024-09-11,True
206528,CRM Integration,Salesforce,2024-04-12,,True
206537,Kubernetes Migration,Infosys,2024-10-24,,True
206543,Recruitment Automation,Internal,2024-01-01,2024-10-05,False
206548,Desktop Automation Support,Internal,2024-01-01,,False
206550,Penetration Testing,Accenture,2024-01-12,2024-09-13,True
206562,Digital Brand Relaunch,RetailCorp,2024-03-04,2024-12-17,True
206564,Kubernetes Migration,Infosys,2024-05-30,,True
206572,Vulnerability Patcher,Internal,2024-08-19,,False
206593,Sentinel Security,Deloitte,2024-12-03,,True
206595,Kubernetes Migration,Infosys,2024-06-07,2024-12-10,True
206601,Penetration Testing,Accenture,2024-09-21,,True
206602,PeopleLens Portal,Internal,2024-07-22,,False
206610,Sentinel Security,Deloitte,2024-01-01,,True
206611,Desktop Automation Support,Internal,2024-11-22,2025-08-11,False
206617,Sentinel Security,Deloitte,2024-06-13,,True
206619,CloudMigrate v2,Oracle,2024-01-01,2024-08-30,True
206631,Ledger Reconciliation,TCS,2024-09-18,2026-03-17,True
206638,SEO & Content Campaign,Internal,2024-01-01,,False
206641,Digital Brand Relaunch,RetailCorp,2024-01-31,,True
206644,Recruitment Automation,Internal,2024-12-15,,False
206645,Vulnerability Patcher,Internal,2024-12-23,,False
206662,CRM Integration,Salesforce,2024-12-12,,True
206670,Apollo Core,Microsoft,2024-05-18,,True
206671,Recruitment Automation,Internal,2024-07-01,,False
206692,PeopleLens Portal,Internal,2024-02-16,,False
206696,AI Recommendation Engine,Internal,2024-01-22,2024-08-15,False
206703,SLA Helpdesk Migration,TelcoGroup,2024-12-10,,True
206704,Sentinel Security,Deloitte,2024-03-12,2024-05-18,True
206707,Desktop Automation Support,Internal,2024-01-01,,False
206711,Recruitment Automation,Internal,2024-01-06,,False
206733,PeopleLens Portal,Internal,2024-01-26,2026-05-15,False
206741,Recruitment Automation,Internal,2024-04-10,,False
206746,DataHub Predictive,JP Morgan,2024-02-22,2026-04-06,True
206751,Apollo Core,Microsoft,2024-02-21,,True
206757,Ledger Reconciliation,TCS,2024-01-01,2024-09-26,True
206764,Ledger Reconciliation,TCS,2024-07-03,,True
206767,Global Account Pitching,TechGiant,2024-01-22,,True
206775,Apollo Core,Microsoft,2024-10-24,,True
206782,CloudMigrate v2,Oracle,2024-12-12,,True
206787,Phoenix Rewrite,Google,2024-07-29,,True
206800,Apollo Core,Microsoft,2024-01-16,2024-09-24,True
206811,Apollo Core,Microsoft,2024-03-25,,True
206823,Tax Calculator Portal,Internal,2024-03-19,,False
206824,Recruitment Automation,Internal,2024-01-02,,False
206829,Recruitment Automation,Internal,2024-11-06,,False
206830,Retail Analytics,Adobe,2024-01-01,2024-12-19,True
206842,Recruitment Automation,Internal,2024-09-28,,False
206844,Vulnerability Patcher,Internal,2024-05-20,2024-12-17,False
206846,Sentinel Security,Deloitte,2024-08-18,,True
206849,DevOps Automation,Internal,2024-03-24,2024-12-01,False
206873,Retail Analytics,Adobe,2024-05-23,,True
206874,Desktop Automation Support,Internal,2024-03-09,,False
206877,SEO & Content Campaign,Internal,2024-12-16,,False
206883,CRM Integration,Salesforce,2024-01-01,2024-08-17,True
206886,Sentinel Security,Deloitte,2024-05-02,2024-10-30,True
206888,Global Account Pitching,TechGiant,2024-01-01,2024-09-18,True
206892,CloudMigrate v2,Oracle,2024-05-23,,True
206919,Global Account Pitching,TechGiant,2024-02-15,,True
206922,Kubernetes Migration,Infosys,2024-03-16,2024-11-08,True
206925,CRM Integration,Salesforce,2024-06-06,,True
206928,Global Account Pitching,TechGiant,2024-02-03,,True
206929,Ledger Reconciliation,TCS,2024-12-11,,True
206941,Desktop Automation Support,Internal,2024-01-01,,False
206953,CloudMigrate v2,Oracle,2024-01-01,2024-11-09,True
206966,Apollo Core,Microsoft,2024-04-04,,True
206979,PeopleLens Portal,Internal,2024-01-04,2024-10-02,False
206982,Ledger Reconciliation,TCS,2024-10-22,,True
207000,Desktop Automation Support,Internal,2024-02-05,2024-10-08,False
207003,Recruitment Automation,Internal,2024-11-04,,False
207024,Retail Analytics,Adobe,2024-01-01,,True
207028,Retail Analytics,Adobe,2024-02-07,,True
207044,Digital Brand Relaunch,RetailCorp,2024-04-30,,True
207045,DataHub Predictive,JP Morgan,2024-07-02,,True
207063,Sentinel Security,Deloitte,2024-01-24,2024-08-31,True
207069,SEO & Content Campaign,Internal,2024-10-12,,False
207072,Vulnerability Patcher,Internal,2024-03-09,,False
207080,Kubernetes Migration,Infosys,2024-06-22,,True
207081,DataHub Predictive,JP Morgan,2024-10-07,,True
207085,Global Account Pitching,TechGiant,2024-10-10,,True
207086,SEO & Content Campaign,Internal,2024-01-01,2024-11-20,False
207097,Recruitment Automation,Internal,2024-03-31,2026-06-23,False
207110,Tax Calculator Portal,Internal,2024-02-24,2024-09-04,False
207111,Orion API,Amazon,2024-02-01,,True
207114,CRM Integration,Salesforce,2024-10-22,,True
207117,Ledger Reconciliation,TCS,2024-07-07,,True
207132,DataHub Predictive,JP Morgan,2024-10-18,,True
207137,Phoenix Rewrite,Google,2024-12-02,,True
207143,CRM Integration,Salesforce,2024-01-07,2024-11-25,True
207148,Digital Brand Relaunch,RetailCorp,2024-01-01,2024-11-26,True
207150,Kubernetes Migration,Infosys,2024-05-10,,True
207171,Tax Calculator Portal,Internal,2024-01-28,2024-11-01,False
207177,CRM Integration,Salesforce,2024-12-06,,True
207197,Vulnerability Patcher,Internal,2024-07-01,,False
207200,Ledger Reconciliation,TCS,2024-09-08,,True
207201,Global Account Pitching,TechGiant,2024-05-09,,True
207202,CloudMigrate v2,Oracle,2024-12-12,,True
207203,Tax Calculator Portal,Internal,2024-02-01,2024-12-20,False
207206,CRM Integration,Salesforce,2024-05-14,,True
207207,Phoenix Rewrite,Google,2024-04-20,,True
207224,AI Recommendation Engine,Internal,2024-11-13,2024-12-07,False
207233,Desktop Automation Support,Internal,2024-01-01,2024-12-07,False
207236,Digital Brand Relaunch,RetailCorp,2024-11-29,,True
207237,Phoenix Rewrite,Google,2024-09-19,2025-02-14,True
207251,Digital Brand Relaunch,RetailCorp,2024-01-01,,True
207257,Sentinel Security,Deloitte,2024-01-10,2024-08-25,True
207261,Tax Calculator Portal,Internal,2024-09-15,,False
207266,PeopleLens Portal,Internal,2024-07-20,,False
207267,Digital Brand Relaunch,RetailCorp,2024-08-17,,True
207280,Vulnerability Patcher,Internal,2024-04-23,2024-11-15,False
207283,DevOps Automation,Internal,2024-01-01,2024-12-18,False
207296,Penetration Testing,Accenture,2024-12-08,,True
207299,SEO & Content Campaign,Internal,2024-04-05,,False
207301,Orion API,Amazon,2024-01-01,,True
207315,PeopleLens Portal,Internal,2024-08-18,,False
207317,Digital Brand Relaunch,RetailCorp,2024-06-03,,True
207325,CRM Integration,Salesforce,2024-09-05,,True
207330,Orion API,Amazon,2024-03-31,,True
207336,Sentinel Security,Deloitte,2024-02-13,,True
207354,DevOps Automation,Internal,2024-07-20,,False
207359,CloudMigrate v2,Oracle,2024-05-08,2024-12-06,True
207360,SLA Helpdesk Migration,TelcoGroup,2024-11-10,,True
207363,AI Recommendation Engine,Internal,2024-01-01,,False
207371,PeopleLens Portal,Internal,2024-01-01,,False
207372,Desktop Automation Support,Internal,2024-04-28,,False
207376,SEO & Content Campaign,Internal,2024-12-13,,False
207378,PeopleLens Portal,Internal,2024-04-25,,False
207380,PeopleLens Portal,Internal,2024-01-01,2024-08-07,False
207387,PeopleLens Portal,Internal,2024-09-04,2024-10-16,False
207388,Penetration Testing,Accenture,2024-04-19,,True
207389,PeopleLens Portal,Internal,2024-07-05,,False
207403,Tax Calculator Portal,Internal,2024-01-01,2024-07-15,False
207404,Kubernetes Migration,Infosys,2024-01-01,2024-09-14,True
207415,Kubernetes Migration,Infosys,2024-12-25,,True
207428,Digital Brand Relaunch,RetailCorp,2024-05-26,,True
207434,Digital Brand Relaunch,RetailCorp,2024-08-11,,True
207450,CRM Integration,Salesforce,2024-07-02,,True
207465,Apollo Core,Microsoft,2024-10-20,,True
207482,Orion API,Amazon,2024-12-28,2024-12-29,True
207484,PeopleLens Portal,Internal,2024-02-16,,False
207490,Tax Calculator Portal,Internal,2024-02-06,2024-12-22,False
207510,Tax Calculator Portal,Internal,2024-08-07,2024-09-11,False
207515,SEO & Content Campaign,Internal,2024-09-22,,False
207521,PeopleLens Portal,Internal,2024-04-01,,False
207524,DataHub Predictive,JP Morgan,2024-01-01,2024-09-01,True
207534,Digital Brand Relaunch,RetailCorp,2024-05-29,,True
207537,DevOps Automation,Internal,2024-11-23,,False
207541,Sentinel Security,Deloitte,2024-04-04,,True
207551,Tax Calculator Portal,Internal,2024-10-31,,False
207565,DevOps Automation,Internal,2024-03-17,,False
207566,Recruitment Automation,Internal,2024-11-17,2024-11-28,False
207568,Desktop Automation Support,Internal,2024-12-07,,False
207573,CloudMigrate v2,Oracle,2024-07-10,,True
207574,Recruitment Automation,Internal,2024-06-26,,False
207579,Recruitment Automation,Internal,2024-05-29,,False
207585,Ledger Reconciliation,TCS,2024-08-22,,True
207588,DevOps Automation,Internal,2024-06-19,,False
207589,Phoenix Rewrite,Google,2024-01-01,,True
207593,AI Recommendation Engine,Internal,2024-01-06,,False
207595,PeopleLens Portal,Internal,2024-01-10,2024-09-30,False
207607,Penetration Testing,Accenture,2024-02-05,2026-05-22,True
207609,Kubernetes Migration,Infosys,2024-06-28,,True
207618,Ledger Reconciliation,TCS,2024-04-14,,True
207624,Desktop Automation Support,Internal,2024-02-11,,False
207634,Retail Analytics,Adobe,2024-01-01,,True
207638,Digital Brand Relaunch,RetailCorp,2024-10-24,,True
207641,Recruitment Automation,Internal,2024-01-01,2024-11-08,False
207656,Orion API,Amazon,2024-03-13,,True
207659,Ledger Reconciliation,TCS,2024-03-16,2024-10-22,True
207663,Vulnerability Patcher,Internal,2024-02-22,,False
207671,Sentinel Security,Deloitte,2024-01-01,2024-12-08,True
207684,CRM Integration,Salesforce,2024-06-29,,True
207687,Tax Calculator Portal,Internal,2024-01-01,2024-11-13,False
207695,SLA Helpdesk Migration,TelcoGroup,2024-06-10,,True
207697,Vulnerability Patcher,Internal,2024-12-17,,False
207698,SLA Helpdesk Migration,TelcoGroup,2024-05-28,,True
207711,Penetration Testing,Accenture,2024-01-01,2024-10-10,True
207716,AI Recommendation Engine,Internal,2024-01-01,,False
207720,Penetration Testing,Accenture,2024-01-01,,True
207726,Sentinel Security,Deloitte,2024-04-25,,True
207730,PeopleLens Portal,Internal,2024-11-18,,False
207736,Digital Brand Relaunch,RetailCorp,2024-12-12,2025-12-22,True
207738,PeopleLens Portal,Internal,2024-01-01,2024-08-09,False
207750,Ledger Reconciliation,TCS,2024-02-28,,True
207751,CloudMigrate v2,Oracle,2024-04-19,,True
207753,Sentinel Security,Deloitte,2024-07-24,,True
207755,Ledger Reconciliation,TCS,2024-07-14,,True
207758,Digital Brand Relaunch,RetailCorp,2024-08-29,,True
207759,Digital Brand Relaunch,RetailCorp,2024-09-05,,True
207760,Orion API,Amazon,2024-04-23,,True
207763,CRM Integration,Salesforce,2024-09-12,,True
207767,Desktop Automation Support,Internal,2024-04-20,,False
207772,Digital Brand Relaunch,RetailCorp,2024-01-01,2024-11-17,True
207777,CloudMigrate v2,Oracle,2024-01-09,2024-09-27,True
207783,AI Recommendation Engine,Internal,2024-09-16,,False
207787,Ledger Reconciliation,TCS,2024-08-16,,True
207822,AI Recommendation Engine,Internal,2024-05-12,,False
207830,PeopleLens Portal,Internal,2024-02-16,2024-11-13,False
207835,Apollo Core,Microsoft,2024-01-01,2024-11-24,True
207837,PeopleLens Portal,Internal,2024-01-08,,False
207839,Desktop Automation Support,Internal,2024-03-14,,False
207841,PeopleLens Portal,Internal,2024-01-29,2024-08-10,False
207845,DevOps Automation,Internal,2024-12-21,2024-12-23,False
207852,Apollo Core,Microsoft,2024-11-17,,True
207856,Tax Calculator Portal,Internal,2024-10-25,,False
207865,SEO & Content Campaign,Internal,2024-08-21,,False
207871,Ledger Reconciliation,TCS,2024-10-06,,True
207877,AI Recommendation Engine,Internal,2024-03-09,2024-10-17,False
207881,CloudMigrate v2,Oracle,2024-06-18,,True
207889,Recruitment Automation,Internal,2024-03-10,,False
207892,Apollo Core,Microsoft,2024-04-15,,True
207893,CloudMigrate v2,Oracle,2024-09-26,2024-10-16,True
207895,Digital Brand Relaunch,RetailCorp,2024-12-12,2024-12-26,True
207901,Digital Brand Relaunch,RetailCorp,2024-08-24,,True
207903,Retail Analytics,Adobe,2024-05-16,,True
207911,Recruitment Automation,Internal,2024-11-12,,False
207914,Kubernetes Migration,Infosys,2024-10-04,,True
207917,Apollo Core,Microsoft,2024-01-01,,True
207925,Kubernetes Migration,Infosys,2024-07-10,,True
207927,Kubernetes Migration,Infosys,2024-03-16,,True
207945,Digital Brand Relaunch,RetailCorp,2024-07-12,,True
207953,Desktop Automation Support,Internal,2024-11-28,,False
207956,Desktop Automation Support,Internal,2024-11-22,,False
207960,SLA Helpdesk Migration,TelcoGroup,2024-06-18,,True
207961,Ledger Reconciliation,TCS,2024-06-05,,True
207962,Recruitment Automation,Internal,2024-10-06,,False
207963,Kubernetes Migration,Infosys,2024-07-20,,True
207975,Sentinel Security,Deloitte,2024-08-22,,True
207976,CRM Integration,Salesforce,2024-01-01,2024-09-23,True
207983,Desktop Automation Support,Internal,2024-10-23,,False
207985,DevOps Automation,Internal,2024-01-01,2024-11-14,False
208002,Retail Analytics,Adobe,2024-09-10,2026-04-23,True
208009,SEO & Content Campaign,Internal,2024-01-01,,False
208015,Ledger Reconciliation,TCS,2024-06-23,,True
208024,AI Recommendation Engine,Internal,2024-01-01,,False
208026,SLA Helpdesk Migration,TelcoGroup,2024-01-01,2024-12-19,True
208027,Global Account Pitching,TechGiant,2024-05-08,,True
208040,DataHub Predictive,JP Morgan,2024-06-21,,True
208046,Global Account Pitching,TechGiant,2024-11-29,,True
208054,Global Account Pitching,TechGiant,2024-06-20,,True
208066,AI Recommendation Engine,Internal,2024-11-06,,False
208071,Sentinel Security,Deloitte,2024-01-01,2024-12-17,True
208076,Desktop Automation Support,Internal,2024-07-01,,False
208086,Global Account Pitching,TechGiant,2024-12-11,,True
208090,Penetration Testing,Accenture,2024-05-11,2025-09-24,True
208100,Tax Calculator Portal,Internal,2024-01-01,2024-08-07,False
208101,Tax Calculator Portal,Internal,2024-12-07,,False
208102,Retail Analytics,Adobe,2024-12-12,,True
208107,CloudMigrate v2,Oracle,2024-11-10,,True
208111,Desktop Automation Support,Internal,2024-10-02,,False
208112,PeopleLens Portal,Internal,2024-01-01,2024-11-04,False
