exit_id,employee_id,exit_date,exit_reason,voluntary
705511,230724,2024-09-30,Performance Issues,No
705512,230727,2026-07-08,Better Opportunity,Yes
705513,230732,2025-12-04,Better Opportunity,Yes
705514,230738,2022-07-15,Better Opportunity,Yes
705515,230744,2026-04-11,Career Growth,Yes
705516,230751,2023-10-02,Better Opportunity,Yes
705517,230762,2024-12-24,Better Opportunity,Yes
705518,230763,2020-11-09,Better Opportunity,Yes
705519,230769,2024-09-25,Better Opportunity,Yes
705520,230771,2024-12-10,Better Opportunity,Yes
705521,230775,2025-12-18,Compensation,Yes
705522,230791,2022-04-28,Compensation,Yes
705523,230797,2023-03-04,Personal Reasons,Yes
705524,230803,2026-04-25,Personal Reasons,Yes
705525,230811,2026-02-03,Better Opportunity,Yes
705526,230816,2025-02-20,Personal Reasons,Yes
705527,230819,2026-05-06,Career Growth,Yes
705528,230823,2025-04-01,Personal Reasons,Yes
705529,230825,2020-10-26,Compensation,Yes
705530,230835,2026-04-01,Better Opportunity,Yes
705531,230839,2024-12-15,Better Opportunity,Yes
705532,230840,2022-03-11,Personal Reasons,Yes
705533,230841,2023-11-23,Personal Reasons,Yes
705534,230844,2025-09-06,Better Opportunity,Yes
705535,230848,2026-06-02,Career Growth,Yes
705536,230857,2026-05-25,Performance Issues,No
705537,230863,2026-05-22,Better Opportunity,Yes
705538,230865,2024-08-07,Compensation,Yes
705539,230867,2026-03-19,Career Growth,Yes
705540,230877,2024-02-05,Career Growth,Yes
705541,230882,2020-08-24,Personal Reasons,Yes
705542,230888,2024-09-24,Better Opportunity,Yes
705543,230899,2023-09-21,Better Opportunity,Yes
705544,230900,2025-10-16,Better Opportunity,Yes
705545,230908,2020-10-14,Better Opportunity,Yes
705546,230911,2026-06-20,Career Growth,Yes
705547,230913,2024-02-07,Personal Reasons,Yes
705548,230919,2026-05-19,Better Opportunity,Yes
705549,230927,2025-06-15,Personal Reasons,Yes
705550,230938,2026-02-18,Compensation,Yes
705551,230941,2025-06-02,Career Growth,Yes
705552,230948,2024-01-22,Career Growth,Yes
705553,230956,2025-10-16,Better Opportunity,Yes
705554,230960,2023-06-05,Better Opportunity,Yes
705555,230963,2021-05-21,Better Opportunity,Yes
705556,230964,2025-04-21,Personal Reasons,Yes
705557,230969,2023-09-30,Better Opportunity,Yes
705558,230970,2021-11-03,Better Opportunity,Yes
705559,230971,2023-07-13,Personal Reasons,Yes
705560,230977,2021-11-18,Better Opportunity,Yes
705561,230997,2023-05-22,Compensation,Yes
705562,230999,2026-03-20,Better Opportunity,Yes
705563,231010,2026-03-13,Career Growth,Yes
705564,231011,2022-11-05,Performance Issues,No
705565,231016,2025-11-15,Better Opportunity,Yes
705566,231025,2024-11-26,Relocation,Yes
705567,231026,2025-11-14,Performance Issues,No
705568,231033,2019-03-05,Better Opportunity,Yes
705569,231036,2025-10-10,Career Growth,Yes
705570,231041,2022-08-28,Better Opportunity,Yes
705571,231048,2025-01-24,Compensation,Yes
705572,231050,2023-08-21,Relocation,Yes
705573,231058,2021-06-19,Personal Reasons,Yes
705574,231065,2023-05-03,Better Opportunity,Yes
705575,231074,2022-11-08,Better Opportunity,Yes
705576,231077,2026-05-21,Compensation,Yes
705577,231082,2024-03-17,Performance Issues,No
705578,231087,2024-12-15,Career Growth,Yes
705579,231090,2026-06-28,Better Opportunity,Yes
705580,231092,2022-09-25,Career Growth,Yes
705581,231103,2024-04-25,Relocation,Yes
705582,231109,2026-01-18,Better Opportunity,Yes
705583,231123,2025-05-28,Career Growth,Yes
705584,231124,2026-03-31,Personal Reasons,Yes
705585,231128,2021-04-06,Career Growth,Yes
705586,231138,2024-10-21,Better Opportunity,Yes
705587,231139,2025-03-04,Compensation,Yes
705588,231141,2024-02-07,Career Growth,Yes
705589,231142,2025-10-07,Relocation,Yes
705590,231146,2025-07-31,Personal Reasons,Yes
705591,231149,2026-06-08,Better Opportunity,Yes
705592,231163,2025-12-06,Career Growth,Yes
705593,231171,2022-04-24,Better Opportunity,Yes
705594,231174,2024-09-02,Personal Reasons,Yes
705595,231175,2025-03-26,Better Opportunity,Yes
705596,231176,2023-08-29,Performance Issues,No
705597,231185,2023-09-18,Better Opportunity,Yes
705598,231190,2019-08-27,Career Growth,Yes
705599,231192,2024-09-19,Better Opportunity,Yes
705600,231196,2026-06-27,Better Opportunity,Yes
705601,231199,2021-11-25,Career Growth,Yes
705602,231202,2024-06-13,Compensation,Yes
705603,231209,2025-07-01,Career Growth,Yes
705604,231212,2024-04-11,Better Opportunity,Yes
705605,231218,2022-11-15,Compensation,Yes
705606,231229,2020-10-28,Career Growth,Yes
705607,231242,2023-11-17,Better Opportunity,Yes
705608,231247,2025-04-23,Relocation,Yes
705609,231260,2024-11-27,Personal Reasons,Yes
705610,231264,2021-08-06,Career Growth,Yes
705611,231273,2026-01-30,Better Opportunity,Yes
705612,231276,2020-08-30,Performance Issues,No
705613,231283,2024-01-08,Compensation,Yes
705614,231289,2022-10-25,Compensation,Yes
705615,231290,2025-01-10,Compensation,Yes
705616,231291,2021-05-22,Relocation,Yes
705617,231301,2025-05-27,Career Growth,Yes
705618,231305,2022-08-22,Personal Reasons,Yes
705619,231309,2020-07-23,Career Growth,Yes
705620,231331,2026-01-28,Better Opportunity,Yes
705621,231339,2024-12-30,Better Opportunity,Yes
705622,231351,2020-06-01,Compensation,Yes
705623,231362,2022-08-18,Better Opportunity,Yes
705624,231369,2025-12-09,Better Opportunity,Yes
705625,231370,2025-10-13,Relocation,Yes
705626,231374,2025-09-14,Compensation,Yes
705627,231379,2024-09-05,Better Opportunity,Yes
705628,231387,2024-08-05,Career Growth,Yes
705629,231391,2023-08-05,Career Growth,Yes
705630,231393,2025-09-21,Better Opportunity,Yes
705631,231396,2023-02-06,Personal Reasons,Yes
705632,231397,2021-11-28,Career Growth,Yes
705633,231398,2022-09-20,Career Growth,Yes
705634,231406,2024-08-12,Better Opportunity,Yes
705635,231407,2025-06-22,Better Opportunity,Yes
705636,231411,2020-02-17,Better Opportunity,Yes
705637,231418,2025-01-29,Compensation,Yes
705638,231421,2022-09-27,Career Growth,Yes
705639,231440,2023-07-18,Personal Reasons,Yes
705640,231445,2025-05-07,Better Opportunity,Yes
705641,231459,2026-01-12,Career Growth,Yes
705642,231460,2024-01-09,Compensation,Yes
705643,231469,2026-05-14,Better Opportunity,Yes
705644,231470,2025-08-03,Better Opportunity,Yes
705645,231472,2026-05-01,Better Opportunity,Yes
705646,231477,2021-11-01,Personal Reasons,Yes
705647,231487,2025-11-26,Career Growth,Yes
705648,231489,2025-07-04,Better Opportunity,Yes
705649,231492,2022-08-31,Better Opportunity,Yes
705650,231496,2024-11-20,Better Opportunity,Yes
705651,231497,2024-12-10,Better Opportunity,Yes
705652,231499,2024-09-19,Better Opportunity,Yes
705653,231513,2024-07-02,Better Opportunity,Yes
705654,231514,2022-07-28,Career Growth,Yes
705655,231525,2024-04-03,Performance Issues,No
705656,231526,2025-08-16,Compensation,Yes
705657,231530,2024-01-21,Better Opportunity,Yes
705658,231531,2023-09-30,Better Opportunity,Yes
705659,231537,2023-12-09,Personal Reasons,Yes
705660,231547,2024-11-24,Better Opportunity,Yes
705661,231549,2024-12-15,Compensation,Yes
705662,231553,2022-11-29,Better Opportunity,Yes
705663,231564,2023-12-22,Better Opportunity,Yes
705664,231570,2025-07-27,Career Growth,Yes
705665,231573,2026-02-09,Compensation,Yes
705666,231579,2026-01-27,Career Growth,Yes
705667,231583,2025-03-23,Better Opportunity,Yes
705668,231587,2024-03-19,Better Opportunity,Yes
705669,231596,2025-10-27,Better Opportunity,Yes
705670,231601,2022-05-21,Better Opportunity,Yes
705671,231608,2020-02-15,Career Growth,Yes
705672,231610,2025-10-31,Compensation,Yes
705673,231619,2023-08-25,Personal Reasons,Yes
705674,231622,2023-02-19,Better Opportunity,Yes
705675,231624,2022-12-14,Better Opportunity,Yes
705676,231632,2023-11-16,Career Growth,Yes
705677,231635,2024-04-30,Personal Reasons,Yes
705678,231641,2023-07-07,Career Growth,Yes
705679,231645,2025-10-02,Career Growth,Yes
705680,231651,2026-03-19,Better Opportunity,Yes
705681,231652,2026-01-28,Relocation,Yes
705682,231668,2025-04-08,Personal Reasons,Yes
705683,231671,2024-08-20,Better Opportunity,Yes
705684,231681,2025-12-25,Compensation,Yes
705685,231687,2023-01-22,Better Opportunity,Yes
705686,231689,2025-01-20,Compensation,Yes
705687,231705,2025-12-09,Career Growth,Yes
705688,231712,2025-11-06,Better Opportunity,Yes
705689,231715,2025-02-11,Better Opportunity,Yes
705690,231724,2019-08-06,Compensation,Yes
705691,231732,2025-09-13,Career Growth,Yes
705692,231733,2024-11-14,Better Opportunity,Yes
705693,231734,2022-10-01,Better Opportunity,Yes
705694,231735,2025-12-21,Compensation,Yes
705695,231736,2025-07-16,Better Opportunity,Yes
705696,231742,2026-03-27,Career Growth,Yes
705697,231744,2025-12-07,Better Opportunity,Yes
705698,231750,2024-12-02,Personal Reasons,Yes
705699,231758,2025-11-01,Relocation,Yes
705700,231759,2026-06-26,Personal Reasons,Yes
705701,231767,2026-06-05,Career Growth,Yes
705702,231770,2025-09-29,Better Opportunity,Yes
705703,231771,2026-07-03,Personal Reasons,Yes
705704,231774,2023-04-26,Better Opportunity,Yes
705705,231786,2025-01-05,Compensation,Yes
705706,231789,2020-12-14,Career Growth,Yes
705707,231797,2025-02-25,Compensation,Yes
705708,231802,2024-05-11,Better Opportunity,Yes
705709,231805,2022-04-29,Relocation,Yes
705710,231813,2024-09-07,Career Growth,Yes
705711,231822,2025-06-04,Better Opportunity,Yes
705712,231823,2024-10-12,Career Growth,Yes
705713,231827,2026-03-30,Better Opportunity,Yes
705714,231828,2025-02-15,Relocation,Yes
705715,231829,2025-11-01,Relocation,Yes
705716,231844,2020-04-14,Career Growth,Yes
705717,231846,2026-06-09,Better Opportunity,Yes
705718,231850,2023-02-21,Better Opportunity,Yes
705719,231856,2025-02-15,Personal Reasons,Yes
705720,231869,2025-10-21,Career Growth,Yes
705721,231878,2024-08-19,Better Opportunity,Yes
705722,231884,2026-05-26,Better Opportunity,Yes
705723,231888,2025-11-25,Better Opportunity,Yes
705724,231892,2025-10-07,Career Growth,Yes
705725,231895,2025-07-17,Better Opportunity,Yes
705726,231909,2025-04-18,Better Opportunity,Yes
705727,231920,2025-09-19,Career Growth,Yes
705728,231922,2025-04-25,Career Growth,Yes
705729,231924,2025-04-12,Personal Reasons,Yes
705730,231925,2025-12-06,Better Opportunity,Yes
705731,231931,2022-02-26,Personal Reasons,Yes
705732,231932,2026-05-22,Personal Reasons,Yes
705733,231940,2025-06-18,Personal Reasons,Yes
705734,231953,2026-02-14,Performance Issues,No
705735,231954,2026-03-23,Compensation,Yes
705736,231965,2021-11-04,Personal Reasons,Yes
705737,231966,2022-01-22,Better Opportunity,Yes
705738,231971,2023-01-05,Personal Reasons,Yes
705739,231973,2025-06-04,Better Opportunity,Yes
705740,231979,2025-10-08,Better Opportunity,Yes
705741,231983,2024-06-07,Career Growth,Yes
705742,231994,2025-10-29,Compensation,Yes
705743,231996,2025-03-05,Better Opportunity,Yes
705744,231997,2022-10-31,Personal Reasons,Yes
705745,232003,2026-06-15,Career Growth,Yes
705746,232006,2026-04-01,Personal Reasons,Yes
705747,232009,2025-07-08,Better Opportunity,Yes
705748,232017,2026-02-05,Better Opportunity,Yes
705749,232020,2025-10-10,Better Opportunity,Yes
705750,232022,2021-05-03,Personal Reasons,Yes
705751,232023,2024-02-18,Higher Education,Yes
705752,232030,2019-05-04,Higher Education,Yes
705753,232036,2025-12-02,Relocation,Yes
705754,232043,2024-03-10,Better Opportunity,Yes
705755,232044,2022-01-30,Personal Reasons,Yes
705756,232048,2022-12-26,Compensation,Yes
705757,232053,2024-06-25,Career Growth,Yes
705758,232057,2026-05-31,Better Opportunity,Yes
705759,232059,2020-06-06,Better Opportunity,Yes
705760,232062,2022-01-02,Better Opportunity,Yes
705761,232068,2022-04-03,Personal Reasons,Yes
705762,232070,2023-02-20,Better Opportunity,Yes
705763,232078,2026-05-10,Career Growth,Yes
705764,232079,2026-06-13,Better Opportunity,Yes
705765,232080,2023-05-28,Personal Reasons,Yes
705766,232090,2021-09-07,Compensation,Yes
705767,232094,2025-03-24,Career Growth,Yes
705768,232103,2023-05-19,Better Opportunity,Yes
705769,232118,2024-01-12,Better Opportunity,Yes
705770,232124,2024-07-14,Personal Reasons,Yes
705771,232126,2018-11-27,Compensation,Yes
705772,232131,2025-12-19,Personal Reasons,Yes
705773,232134,2025-11-17,Career Growth,Yes
705774,232146,2026-04-29,Better Opportunity,Yes
705775,232149,2026-03-28,Compensation,Yes
705776,232152,2025-11-09,Better Opportunity,Yes
705777,232164,2025-03-24,Personal Reasons,Yes
705778,232167,2023-11-16,Better Opportunity,Yes
705779,232171,2023-02-19,Better Opportunity,Yes
705780,232179,2025-05-12,Better Opportunity,Yes
705781,232182,2024-01-13,Performance Issues,No
705782,232185,2024-05-25,Compensation,Yes
705783,232192,2022-12-11,Better Opportunity,Yes
705784,232207,2025-03-09,Better Opportunity,Yes
705785,232208,2026-06-15,Career Growth,Yes
705786,232222,2023-07-19,Career Growth,Yes
705787,232226,2024-12-19,Personal Reasons,Yes
705788,232228,2021-02-13,Better Opportunity,Yes
705789,232231,2023-04-11,Career Growth,Yes
705790,232241,2026-04-09,Better Opportunity,Yes
705791,232243,2024-09-04,Career Growth,Yes
705792,232248,2026-07-05,Personal Reasons,Yes
705793,232263,2023-01-17,Personal Reasons,Yes
705794,232265,2020-02-26,Compensation,Yes
705795,232270,2025-07-24,Career Growth,Yes
705796,232271,2019-12-11,Better Opportunity,Yes
705797,232285,2025-09-10,Performance Issues,No
705798,232291,2019-06-25,Career Growth,Yes
705799,232306,2023-01-26,Career Growth,Yes
705800,232320,2020-07-28,Career Growth,Yes
705801,232337,2023-02-07,Career Growth,Yes
705802,232338,2024-12-05,Personal Reasons,Yes
705803,232339,2025-06-01,Higher Education,Yes
705804,232341,2021-09-27,Personal Reasons,Yes
705805,232344,2026-06-13,Personal Reasons,Yes
705806,232351,2024-08-26,Better Opportunity,Yes
705807,232361,2021-01-19,Better Opportunity,Yes
705808,232362,2023-02-06,Personal Reasons,Yes
705809,232367,2025-01-15,Better Opportunity,Yes
705810,232370,2024-04-16,Personal Reasons,Yes
705811,232371,2023-09-24,Career Growth,Yes
705812,232377,2023-06-26,Relocation,Yes
705813,232379,2023-05-13,Better Opportunity,Yes
705814,232383,2025-08-20,Career Growth,Yes
705815,232392,2025-12-27,Performance Issues,No
705816,232395,2025-10-04,Career Growth,Yes
705817,232400,2025-05-08,Better Opportunity,Yes
705818,232402,2019-07-13,Career Growth,Yes
705819,232405,2026-01-10,Better Opportunity,Yes
705820,232408,2025-05-31,Personal Reasons,Yes
705821,232410,2024-12-17,Better Opportunity,Yes
705822,232418,2026-01-23,Better Opportunity,Yes
705823,232429,2026-05-22,Personal Reasons,Yes
705824,232433,2025-06-22,Personal Reasons,Yes
705825,232434,2021-09-06,Better Opportunity,Yes
705826,232449,2024-03-25,Career Growth,Yes
705827,232450,2025-12-24,Compensation,Yes
705828,232451,2023-01-24,Better Opportunity,Yes
705829,232453,2022-04-14,Personal Reasons,Yes
705830,232455,2025-08-04,Personal Reasons,Yes
705831,232458,2026-02-09,Personal Reasons,Yes
705832,232462,2023-06-28,Personal Reasons,Yes
705833,232463,2023-04-02,Relocation,Yes
705834,232464,2026-03-19,Better Opportunity,Yes
705835,232466,2021-11-16,Better Opportunity,Yes
705836,232472,2020-05-31,Career Growth,Yes
705837,232476,2025-04-08,Compensation,Yes
705838,232482,2021-07-18,Higher Education,Yes
705839,232484,2026-04-17,Better Opportunity,Yes
705840,232496,2024-06-04,Better Opportunity,Yes
705841,232499,2025-03-15,Better Opportunity,Yes
705842,232502,2026-03-08,Higher Education,Yes
705843,232513,2023-12-23,Better Opportunity,Yes
705844,232516,2020-09-09,Personal Reasons,Yes
705845,232517,2022-12-15,Better Opportunity,Yes
705846,232519,2021-10-15,Better Opportunity,Yes
705847,232520,2025-10-20,Better Opportunity,Yes
705848,232526,2026-03-01,Better Opportunity,Yes
705849,232530,2026-05-31,Career Growth,Yes
705850,232532,2026-01-22,Compensation,Yes
705851,232536,2025-08-05,Compensation,Yes
705852,232538,2022-01-01,Personal Reasons,Yes
705853,232554,2024-03-26,Career Growth,Yes
705854,232560,2025-03-25,Better Opportunity,Yes
705855,232562,2023-11-10,Compensation,Yes
705856,232573,2025-11-21,Better Opportunity,Yes
705857,232575,2026-01-01,Compensation,Yes
705858,232576,2026-02-28,Better Opportunity,Yes
705859,232590,2022-10-02,Career Growth,Yes
705860,232596,2020-11-19,Performance Issues,No
705861,232597,2026-01-18,Better Opportunity,Yes
705862,232606,2026-05-07,Personal Reasons,Yes
705863,232610,2026-07-03,Better Opportunity,Yes
705864,232616,2020-05-02,Personal Reasons,Yes
705865,232617,2026-05-25,Better Opportunity,Yes
705866,232628,2023-11-06,Performance Issues,No
705867,232640,2021-12-07,Career Growth,Yes
705868,232655,2024-12-12,Better Opportunity,Yes
705869,232662,2025-07-26,Personal Reasons,Yes
705870,232670,2025-01-05,Career Growth,Yes
705871,232680,2024-06-05,Career Growth,Yes
705872,232687,2025-07-18,Better Opportunity,Yes
705873,232706,2025-07-10,Career Growth,Yes
705874,232718,2026-05-15,Better Opportunity,Yes
705875,232722,2025-12-25,Better Opportunity,Yes
705876,232723,2025-02-26,Career Growth,Yes
705877,232732,2025-03-15,Better Opportunity,Yes
705878,232733,2023-11-14,Better Opportunity,Yes
705879,232735,2022-01-16,Performance Issues,No
705880,232739,2024-05-08,Compensation,Yes
705881,232740,2026-01-18,Better Opportunity,Yes
705882,232749,2023-11-12,Relocation,Yes
705883,232755,2022-10-19,Compensation,Yes
705884,232757,2025-04-13,Compensation,Yes
705885,232759,2022-06-02,Compensation,Yes
705886,232774,2022-01-03,Career Growth,Yes
705887,232786,2024-09-20,Better Opportunity,Yes
705888,232791,2023-02-15,Compensation,Yes
705889,232799,2024-01-03,Compensation,Yes
705890,232807,2023-10-18,Career Growth,Yes
705891,232809,2020-11-07,Better Opportunity,Yes
705892,232810,2025-02-25,Career Growth,Yes
705893,232817,2025-05-28,Career Growth,Yes
705894,232836,2021-07-26,Better Opportunity,Yes
705895,232846,2023-10-12,Better Opportunity,Yes
705896,232848,2022-07-26,Better Opportunity,Yes
705897,232850,2026-02-17,Better Opportunity,Yes
705898,232858,2023-08-14,Compensation,Yes
705899,232875,2024-05-24,Compensation,Yes
705900,232886,2021-03-06,Compensation,Yes
705901,232888,2023-01-26,Compensation,Yes
705902,232892,2023-09-19,Better Opportunity,Yes
705903,232900,2026-02-18,Better Opportunity,Yes
705904,232904,2025-10-21,Career Growth,Yes
705905,232909,2025-03-19,Better Opportunity,Yes
705906,232912,2022-03-28,Career Growth,Yes
705907,232913,2025-11-21,Better Opportunity,Yes
705908,232918,2026-03-30,Personal Reasons,Yes
705909,232919,2024-09-06,Career Growth,Yes
705910,232920,2025-09-24,Career Growth,Yes
705911,232929,2026-05-29,Career Growth,Yes
705912,232933,2025-11-09,Compensation,Yes
705913,232934,2026-01-30,Better Opportunity,Yes
705914,232935,2025-05-21,Better Opportunity,Yes
705915,232937,2024-08-22,Career Growth,Yes
