employee_id,project_id,project_name,project_type,client_industry,start_date,end_date,role_in_project
EMP_11306,PRJ_0043,Project_0043,Digital Transformation,BFSI,2020-01-17,2020-05-05,Analyst
EMP_11306,PRJ_0194,Project_0194,Managed Services,BFSI,2019-11-14,2020-05-05,Architect
EMP_11306,PRJ_0181,Project_0181,Managed Services,Manufacturing,2019-03-25,2019-08-05,QA Engineer
EMP_11307,PRJ_0133,Project_0133,Product Development,Manufacturing,2020-03-23,2022-01-03,Consultant
EMP_11308,PRJ_0018,Project_0018,Managed Services,Logistics,2022-12-19,2022-12-26,Tech Lead
EMP_11308,PRJ_0160,Project_0160,Consulting,Healthcare,2022-12-19,2024-12-31,Architect
EMP_11309,PRJ_0070,Project_0070,Internal,BFSI,2023-11-12,2023-12-07,Consultant
EMP_11309,PRJ_0104,Project_0104,Product Development,Retail & E-Commerce,2023-11-12,2024-07-03,Architect
EMP_11310,PRJ_0129,Project_0129,Internal,Healthcare,2023-04-20,2024-05-23,Tech Lead
EMP_11311,PRJ_0041,Project_0041,Consulting,BFSI,2022-06-10,2023-03-05,Consultant
EMP_11312,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2021-01-29,2021-02-10,DevOps
EMP_11312,PRJ_0195,Project_0195,Consulting,BFSI,2020-03-12,2021-02-10,DevOps
EMP_11312,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2020-09-21,2021-02-10,DevOps
EMP_11312,PRJ_0116,Project_0116,R&D,BFSI,2019-10-13,2021-02-10,Architect
EMP_11313,PRJ_0192,Project_0192,R&D,Healthcare,2021-01-14,2022-03-10,Manager
EMP_11314,PRJ_0171,Project_0171,Internal,Logistics,2023-02-03,2024-12-31,DevOps
EMP_11314,PRJ_0155,Project_0155,Product Development,Energy,2023-02-03,2024-06-24,DevOps
EMP_11314,PRJ_0182,Project_0182,Managed Services,BFSI,2023-02-03,2024-01-05,Analyst
EMP_11314,PRJ_0198,Project_0198,Managed Services,Telecom,2023-02-03,2023-07-25,Tech Lead
EMP_11315,PRJ_0140,Project_0140,R&D,BFSI,2022-10-13,2024-09-05,Tech Lead
EMP_11315,PRJ_0155,Project_0155,Product Development,Energy,2021-10-25,2024-06-24,Architect
EMP_11315,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-05-02,2023-11-23,QA Engineer
EMP_11315,PRJ_0019,Project_0019,Internal,BFSI,2021-10-25,2023-03-16,Developer
EMP_11316,PRJ_0118,Project_0118,Product Development,Logistics,2020-11-12,2021-05-05,Tech Lead
EMP_11316,PRJ_0106,Project_0106,Product Development,Energy,2022-04-19,2024-12-31,Developer
EMP_11316,PRJ_0037,Project_0037,Consulting,Healthcare,2022-10-01,2023-07-28,DevOps
EMP_11317,PRJ_0004,Project_0004,Product Development,Retail & E-Commerce,2023-06-07,2023-10-08,Senior Developer
EMP_11317,PRJ_0138,Project_0138,R&D,Telecom,2023-06-07,2024-04-23,QA Engineer
EMP_11317,PRJ_0160,Project_0160,Consulting,Healthcare,2023-06-07,2024-08-24,Consultant
EMP_11317,PRJ_0182,Project_0182,Managed Services,BFSI,2023-06-07,2024-01-05,QA Engineer
EMP_11318,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-12-24,2024-03-08,DevOps
EMP_11318,PRJ_0103,Project_0103,Internal,BFSI,2023-12-24,2024-08-08,Manager
EMP_11319,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2022-08-30,2023-09-24,DevOps
EMP_11319,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-03-07,2023-01-31,Architect
EMP_11320,PRJ_0070,Project_0070,Internal,BFSI,2022-12-04,2023-12-07,QA Engineer
EMP_11320,PRJ_0166,Project_0166,Internal,BFSI,2022-12-04,2023-09-26,Tech Lead
EMP_11321,PRJ_0170,Project_0170,Product Development,Manufacturing,2019-10-11,2019-12-19,QA Engineer
EMP_11322,PRJ_0185,Project_0185,Consulting,Energy,2022-11-17,2024-05-18,Manager
EMP_11322,PRJ_0063,Project_0063,Product Development,Manufacturing,2022-11-17,2023-10-19,Tech Lead
EMP_11323,PRJ_0179,Project_0179,R&D,Manufacturing,2021-05-03,2021-08-13,Tech Lead
EMP_11323,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-03-19,Manager
EMP_11324,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2023-08-01,2024-12-31,DevOps
EMP_11324,PRJ_0132,Project_0132,R&D,BFSI,2023-08-01,2024-07-07,Developer
EMP_11324,PRJ_0095,Project_0095,Consulting,Telecom,2023-08-01,2024-05-31,Manager
EMP_11325,PRJ_0097,Project_0097,Managed Services,BFSI,2020-02-25,2021-01-27,Manager
EMP_11325,PRJ_0145,Project_0145,Internal,BFSI,2020-02-01,2021-01-27,Tech Lead
EMP_11325,PRJ_0165,Project_0165,Product Development,BFSI,2020-02-01,2021-01-27,QA Engineer
EMP_11326,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2023-10-15,2024-01-28,Developer
EMP_11326,PRJ_0003,Project_0003,Digital Transformation,Telecom,2023-10-15,2023-12-24,Tech Lead
EMP_11326,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2023-10-15,2024-01-28,Architect
EMP_11327,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-11-11,2024-04-05,Developer
EMP_11327,PRJ_0062,Project_0062,R&D,BFSI,2022-11-11,2023-10-25,Tech Lead
EMP_11328,PRJ_0156,Project_0156,Product Development,Logistics,2022-04-26,2023-02-08,Analyst
EMP_11329,PRJ_0150,Project_0150,Managed Services,BFSI,2021-04-05,2021-10-21,Consultant
EMP_11330,PRJ_0068,Project_0068,Managed Services,Energy,2022-04-26,2022-08-06,Consultant
EMP_11331,PRJ_0049,Project_0049,Product Development,BFSI,2020-12-01,2021-06-13,Architect
EMP_11331,PRJ_0124,Project_0124,Managed Services,BFSI,2020-12-01,2021-08-10,Senior Developer
EMP_11332,PRJ_0180,Project_0180,Product Development,Manufacturing,2023-10-15,2024-08-23,Consultant
EMP_11332,PRJ_0070,Project_0070,Internal,BFSI,2023-10-15,2023-12-07,Tech Lead
EMP_11333,PRJ_0162,Project_0162,Product Development,Government,2022-09-02,2022-12-17,DevOps
EMP_11333,PRJ_0148,Project_0148,Consulting,Logistics,2022-02-04,2022-12-17,Developer
EMP_11333,PRJ_0183,Project_0183,Consulting,Retail & E-Commerce,2022-01-29,2022-12-17,Tech Lead
EMP_11334,PRJ_0183,Project_0183,Consulting,Retail & E-Commerce,2022-01-29,2022-12-25,Manager
EMP_11334,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2022-09-12,2024-03-25,Analyst
EMP_11334,PRJ_0198,Project_0198,Managed Services,Telecom,2022-01-16,2023-07-25,Tech Lead
EMP_11334,PRJ_0018,Project_0018,Managed Services,Logistics,2022-04-30,2022-12-26,QA Engineer
EMP_11335,PRJ_0119,Project_0119,Managed Services,Telecom,2022-03-15,2024-11-29,Analyst
EMP_11335,PRJ_0189,Project_0189,Internal,BFSI,2021-10-05,2023-03-29,Consultant
EMP_11335,PRJ_0153,Project_0153,Internal,Telecom,2019-09-14,2021-07-05,Manager
EMP_11335,PRJ_0049,Project_0049,Product Development,BFSI,2019-07-24,2021-06-13,QA Engineer
EMP_11336,PRJ_0040,Project_0040,Product Development,Government,2020-06-12,2021-10-05,Analyst
EMP_11336,PRJ_0028,Project_0028,Product Development,Healthcare,2021-03-27,2023-03-17,Architect
EMP_11337,PRJ_0198,Project_0198,Managed Services,Telecom,2023-07-12,2023-07-25,Developer
EMP_11338,PRJ_0154,Project_0154,Consulting,Healthcare,2023-11-26,2024-09-17,Architect
EMP_11338,PRJ_0103,Project_0103,Internal,BFSI,2023-11-26,2024-12-31,Tech Lead
EMP_11338,PRJ_0162,Project_0162,Product Development,Government,2023-11-26,2024-06-23,Architect
EMP_11338,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-11-26,2024-03-08,DevOps
EMP_11339,PRJ_0183,Project_0183,Consulting,Retail & E-Commerce,2022-01-29,2022-12-25,DevOps
EMP_11339,PRJ_0194,Project_0194,Managed Services,BFSI,2021-04-14,2021-11-03,Manager
EMP_11339,PRJ_0076,Project_0076,Digital Transformation,BFSI,2021-04-14,2022-10-17,Senior Developer
EMP_11340,PRJ_0042,Project_0042,Internal,Telecom,2022-03-02,2024-02-05,Senior Developer
EMP_11340,PRJ_0169,Project_0169,Internal,BFSI,2022-03-02,2022-03-17,QA Engineer
EMP_11341,PRJ_0047,Project_0047,Product Development,Manufacturing,2020-11-07,2023-05-26,Senior Developer
EMP_11341,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2022-11-13,2023-10-26,Manager
EMP_11341,PRJ_0195,Project_0195,Consulting,BFSI,2020-03-12,2021-09-03,Tech Lead
EMP_11342,PRJ_0074,Project_0074,Managed Services,Telecom,2023-11-05,2024-03-19,Architect
EMP_11342,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-11-05,2024-04-04,Consultant
EMP_11343,PRJ_0140,Project_0140,R&D,BFSI,2023-04-01,2024-12-31,Architect
EMP_11344,PRJ_0171,Project_0171,Internal,Logistics,2023-11-09,2024-12-31,Tech Lead
EMP_11345,PRJ_0146,Project_0146,Product Development,Manufacturing,2021-08-15,2021-09-11,DevOps
EMP_11345,PRJ_0062,Project_0062,R&D,BFSI,2022-08-01,2023-10-25,Tech Lead
EMP_11346,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-12-07,2024-04-04,Senior Developer
EMP_11346,PRJ_0074,Project_0074,Managed Services,Telecom,2023-12-07,2024-03-19,DevOps
EMP_11347,PRJ_0047,Project_0047,Product Development,Manufacturing,2020-11-07,2021-05-14,Manager
EMP_11347,PRJ_0007,Project_0007,Product Development,BFSI,2020-10-19,2021-05-14,QA Engineer
EMP_11347,PRJ_0186,Project_0186,Managed Services,Retail & E-Commerce,2019-09-16,2021-05-14,Senior Developer
EMP_11348,PRJ_0042,Project_0042,Internal,Telecom,2023-06-23,2024-02-05,QA Engineer
EMP_11348,PRJ_0103,Project_0103,Internal,BFSI,2023-06-23,2024-12-31,Consultant
EMP_11348,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-06-23,2024-02-01,Architect
EMP_11348,PRJ_0171,Project_0171,Internal,Logistics,2023-06-23,2024-12-31,DevOps
EMP_11349,PRJ_0027,Project_0027,Product Development,Healthcare,2021-10-21,2023-01-25,DevOps
EMP_11350,PRJ_0155,Project_0155,Product Development,Energy,2021-08-09,2021-08-27,Architect
EMP_11351,PRJ_0102,Project_0102,Managed Services,BFSI,2023-12-14,2024-03-11,QA Engineer
EMP_11352,PRJ_0068,Project_0068,Managed Services,Energy,2023-04-02,2024-12-31,DevOps
EMP_11352,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2023-04-02,2023-10-12,Consultant
EMP_11352,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2023-04-02,2023-08-10,Analyst
EMP_11352,PRJ_0198,Project_0198,Managed Services,Telecom,2023-04-02,2023-07-25,Manager
EMP_11353,PRJ_0116,Project_0116,R&D,BFSI,2020-12-02,2021-11-27,QA Engineer
EMP_11353,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2024-09-17,DevOps
EMP_11353,PRJ_0069,Project_0069,R&D,BFSI,2021-07-15,2022-09-08,Developer
EMP_11354,PRJ_0050,Project_0050,Consulting,BFSI,2023-10-21,2023-11-24,Tech Lead
EMP_11354,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2023-10-21,2024-09-21,Architect
EMP_11355,PRJ_0096,Project_0096,Product Development,BFSI,2021-07-02,2023-06-01,DevOps
EMP_11356,PRJ_0074,Project_0074,Managed Services,Telecom,2023-10-28,2024-02-29,Architect
EMP_11357,PRJ_0076,Project_0076,Digital Transformation,BFSI,2022-04-07,2022-10-17,Developer
EMP_11358,PRJ_0103,Project_0103,Internal,BFSI,2023-12-19,2024-04-20,Developer
EMP_11358,PRJ_0106,Project_0106,Product Development,Energy,2023-12-19,2024-04-20,DevOps
EMP_11359,PRJ_0102,Project_0102,Managed Services,BFSI,2023-06-10,2024-03-11,Analyst
EMP_11359,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-06-10,2024-02-14,QA Engineer
EMP_11359,PRJ_0166,Project_0166,Internal,BFSI,2023-06-10,2023-09-26,Senior Developer
EMP_11360,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2022-11-03,2024-12-31,Developer
EMP_11361,PRJ_0160,Project_0160,Consulting,Healthcare,2022-04-20,2022-05-10,Analyst
EMP_11362,PRJ_0115,Project_0115,Managed Services,Healthcare,2022-10-17,2024-04-09,Senior Developer
EMP_11362,PRJ_0132,Project_0132,R&D,BFSI,2022-04-05,2024-07-07,Analyst
EMP_11362,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-04-05,2023-01-31,Tech Lead
EMP_11362,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2022-11-13,2024-08-28,QA Engineer
EMP_11363,PRJ_0174,Project_0174,Internal,BFSI,2022-05-27,2024-07-20,Manager
EMP_11363,PRJ_0173,Project_0173,Product Development,Manufacturing,2022-11-14,2024-09-21,Manager
EMP_11364,PRJ_0089,Project_0089,Product Development,Manufacturing,2022-11-21,2024-02-14,Analyst
EMP_11364,PRJ_0061,Project_0061,Product Development,BFSI,2021-04-16,2022-12-01,Developer
EMP_11364,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-09-18,DevOps
EMP_11365,PRJ_0019,Project_0019,Internal,BFSI,2022-11-03,2023-03-16,Senior Developer
EMP_11365,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2022-11-03,2023-10-12,Developer
EMP_11366,PRJ_0041,Project_0041,Consulting,BFSI,2023-02-06,2023-03-05,DevOps
EMP_11366,PRJ_0050,Project_0050,Consulting,BFSI,2023-02-06,2023-10-26,QA Engineer
EMP_11366,PRJ_0119,Project_0119,Managed Services,Telecom,2023-02-06,2023-10-26,Tech Lead
EMP_11366,PRJ_0152,Project_0152,Consulting,Telecom,2023-02-06,2023-10-26,DevOps
EMP_11367,PRJ_0169,Project_0169,Internal,BFSI,2020-07-24,2022-03-17,Analyst
EMP_11367,PRJ_0049,Project_0049,Product Development,BFSI,2020-07-24,2021-06-13,Consultant
EMP_11367,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2024-12-31,Tech Lead
EMP_11368,PRJ_0022,Project_0022,R&D,Manufacturing,2021-01-01,2021-05-30,Consultant
EMP_11368,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2022-05-19,2023-08-24,Analyst
EMP_11368,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2023-08-24,Consultant
EMP_11369,PRJ_0075,Project_0075,Consulting,BFSI,2021-05-02,2022-01-08,Senior Developer
EMP_11369,PRJ_0027,Project_0027,Product Development,Healthcare,2021-05-02,2022-01-08,Manager
EMP_11369,PRJ_0130,Project_0130,R&D,Logistics,2021-05-02,2022-01-08,Tech Lead
EMP_11369,PRJ_0096,Project_0096,Product Development,BFSI,2021-05-02,2022-01-08,Architect
EMP_11370,PRJ_0094,Project_0094,R&D,Energy,2020-09-03,2021-06-30,Architect
EMP_11370,PRJ_0197,Project_0197,R&D,Manufacturing,2021-05-10,2023-01-24,Analyst
EMP_11370,PRJ_0001,Project_0001,R&D,Logistics,2020-05-02,2021-09-27,Architect
EMP_11371,PRJ_0082,Project_0082,Product Development,BFSI,2022-11-19,2023-11-07,Architect
EMP_11371,PRJ_0174,Project_0174,Internal,BFSI,2022-02-02,2023-11-07,Developer
EMP_11371,PRJ_0148,Project_0148,Consulting,Logistics,2022-02-04,2023-11-07,Architect
EMP_11371,PRJ_0129,Project_0129,Internal,Healthcare,2022-02-02,2023-11-07,Senior Developer
EMP_11372,PRJ_0155,Project_0155,Product Development,Energy,2023-05-28,2024-06-24,Manager
EMP_11373,PRJ_0115,Project_0115,Managed Services,Healthcare,2023-05-09,2024-04-09,QA Engineer
EMP_11373,PRJ_0143,Project_0143,Digital Transformation,Telecom,2023-05-09,2023-06-10,Analyst
EMP_11374,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-01-10,2024-04-04,Developer
EMP_11374,PRJ_0003,Project_0003,Digital Transformation,Telecom,2023-01-10,2023-12-24,DevOps
EMP_11374,PRJ_0182,Project_0182,Managed Services,BFSI,2023-01-10,2024-01-05,Developer
EMP_11374,PRJ_0070,Project_0070,Internal,BFSI,2023-01-10,2023-12-07,Senior Developer
EMP_11375,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-09-18,Manager
EMP_11376,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-09-15,2023-07-23,Tech Lead
EMP_11377,PRJ_0019,Project_0019,Internal,BFSI,2022-10-28,2023-03-16,Developer
EMP_11377,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2022-11-13,2024-02-29,Analyst
EMP_11378,PRJ_0089,Project_0089,Product Development,Manufacturing,2022-11-21,2024-02-14,Analyst
EMP_11378,PRJ_0082,Project_0082,Product Development,BFSI,2022-11-19,2024-06-11,QA Engineer
EMP_11379,PRJ_0198,Project_0198,Managed Services,Telecom,2023-03-30,2023-07-25,QA Engineer
EMP_11379,PRJ_0166,Project_0166,Internal,BFSI,2023-03-30,2023-09-26,DevOps
EMP_11380,PRJ_0056,Project_0056,Digital Transformation,BFSI,2022-12-19,2024-06-22,Architect
EMP_11380,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-12-19,2024-03-08,DevOps
EMP_11380,PRJ_0151,Project_0151,Product Development,Healthcare,2022-12-19,2023-08-31,Tech Lead
EMP_11381,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2024-09-17,Architect
EMP_11382,PRJ_0004,Project_0004,Product Development,Retail & E-Commerce,2022-01-16,2022-03-27,Consultant
EMP_11382,PRJ_0131,Project_0131,Managed Services,Retail & E-Commerce,2020-12-15,2022-03-27,Consultant
EMP_11382,PRJ_0071,Project_0071,Managed Services,Government,2021-02-17,2021-09-15,Analyst
EMP_11383,PRJ_0062,Project_0062,R&D,BFSI,2023-09-30,2023-10-25,Manager
EMP_11383,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-09-30,2024-02-14,DevOps
EMP_11384,PRJ_0127,Project_0127,Consulting,Manufacturing,2021-12-11,2022-05-14,Manager
EMP_11384,PRJ_0049,Project_0049,Product Development,BFSI,2020-05-24,2021-06-13,QA Engineer
EMP_11385,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-06-25,2023-11-23,Analyst
EMP_11386,PRJ_0051,Project_0051,Managed Services,BFSI,2019-11-30,2021-05-12,Consultant
EMP_11386,PRJ_0119,Project_0119,Managed Services,Telecom,2022-03-15,2024-01-11,Manager
EMP_11386,PRJ_0055,Project_0055,Product Development,Retail & E-Commerce,2020-03-06,2020-09-02,Architect
EMP_11386,PRJ_0063,Project_0063,Product Development,Manufacturing,2021-08-30,2023-10-19,Tech Lead
EMP_11387,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-10-09,2024-04-04,Senior Developer
EMP_11388,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2023-02-28,2023-11-14,DevOps
EMP_11388,PRJ_0144,Project_0144,Consulting,Retail & E-Commerce,2023-02-28,2023-10-12,Architect
EMP_11388,PRJ_0047,Project_0047,Product Development,Manufacturing,2023-02-28,2023-05-26,Manager
EMP_11389,PRJ_0050,Project_0050,Consulting,BFSI,2023-10-18,2023-11-24,Tech Lead
EMP_11389,PRJ_0042,Project_0042,Internal,Telecom,2023-10-18,2024-02-05,Senior Developer
EMP_11389,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-10-18,2024-03-08,Consultant
EMP_11389,PRJ_0160,Project_0160,Consulting,Healthcare,2023-10-18,2024-12-31,Architect
EMP_11390,PRJ_0038,Project_0038,Consulting,Healthcare,2021-10-13,2022-08-09,Senior Developer
EMP_11390,PRJ_0047,Project_0047,Product Development,Manufacturing,2020-11-07,2023-05-26,Analyst
EMP_11390,PRJ_0137,Project_0137,Internal,Telecom,2021-11-22,2022-09-18,Analyst
EMP_11390,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2022-03-18,2023-08-10,Senior Developer
EMP_11391,PRJ_0082,Project_0082,Product Development,BFSI,2023-01-02,2023-08-26,Tech Lead
EMP_11391,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2023-01-02,2023-08-10,Manager
EMP_11392,PRJ_0062,Project_0062,R&D,BFSI,2023-10-02,2023-10-25,Developer
EMP_11392,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2023-10-02,2024-12-31,Consultant
EMP_11393,PRJ_0117,Project_0117,Product Development,Energy,2021-05-17,2021-12-02,Tech Lead
EMP_11393,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2022-07-05,2024-07-24,Developer
EMP_11393,PRJ_0140,Project_0140,R&D,BFSI,2022-10-13,2024-12-31,Tech Lead
EMP_11394,PRJ_0127,Project_0127,Consulting,Manufacturing,2021-12-11,2023-03-06,Senior Developer
EMP_11394,PRJ_0175,Project_0175,Product Development,Retail & E-Commerce,2021-07-29,2021-10-23,Developer
EMP_11395,PRJ_0118,Project_0118,Product Development,Logistics,2019-06-23,2021-05-05,Senior Developer
EMP_11395,PRJ_0049,Project_0049,Product Development,BFSI,2019-07-24,2021-06-13,Manager
EMP_11395,PRJ_0016,Project_0016,Managed Services,Manufacturing,2019-07-09,2020-10-01,Consultant
EMP_11396,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2022-11-13,2024-12-31,QA Engineer
EMP_11396,PRJ_0076,Project_0076,Digital Transformation,BFSI,2022-05-22,2022-10-17,Developer
EMP_11396,PRJ_0031,Project_0031,Internal,Manufacturing,2022-06-03,2023-07-28,Developer
EMP_11396,PRJ_0059,Project_0059,Internal,Retail & E-Commerce,2022-05-22,2023-05-19,Manager
EMP_11397,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-04-30,2023-03-26,DevOps
EMP_11397,PRJ_0141,Project_0141,Managed Services,Retail & E-Commerce,2021-10-25,2023-01-19,Developer
EMP_11397,PRJ_0116,Project_0116,R&D,BFSI,2021-10-25,2021-11-27,Manager
EMP_11397,PRJ_0069,Project_0069,R&D,BFSI,2021-10-25,2022-09-08,DevOps
EMP_11398,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2023-12-30,2024-12-31,Senior Developer
EMP_11398,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2023-12-30,2024-12-31,Tech Lead
EMP_11399,PRJ_0126,Project_0126,Consulting,Healthcare,2020-08-31,2021-12-24,Architect
EMP_11399,PRJ_0167,Project_0167,Consulting,Telecom,2019-12-26,2021-01-19,Tech Lead
EMP_11399,PRJ_0191,Project_0191,R&D,Manufacturing,2019-09-01,2020-08-09,Analyst
EMP_11400,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-06-17,2024-04-26,Tech Lead
EMP_11400,PRJ_0135,Project_0135,R&D,Telecom,2023-06-17,2024-10-11,Tech Lead
EMP_11400,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-06-17,2024-02-14,Analyst
EMP_11401,PRJ_0007,Project_0007,Product Development,BFSI,2020-10-19,2021-10-14,Senior Developer
EMP_11401,PRJ_0090,Project_0090,Internal,BFSI,2020-12-14,2022-03-09,Consultant
EMP_11402,PRJ_0155,Project_0155,Product Development,Energy,2023-01-28,2024-06-24,Tech Lead
EMP_11402,PRJ_0041,Project_0041,Consulting,BFSI,2023-01-28,2023-03-05,Architect
EMP_11402,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-01-28,2024-02-01,Tech Lead
EMP_11403,PRJ_0096,Project_0096,Product Development,BFSI,2022-09-16,2023-03-07,Tech Lead
EMP_11403,PRJ_0061,Project_0061,Product Development,BFSI,2022-09-16,2022-12-01,Analyst
EMP_11404,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2023-03-06,2023-07-01,DevOps
EMP_11404,PRJ_0089,Project_0089,Product Development,Manufacturing,2023-03-06,2023-07-01,Consultant
EMP_11405,PRJ_0028,Project_0028,Product Development,Healthcare,2022-12-03,2023-03-17,Senior Developer
EMP_11406,PRJ_0083,Project_0083,Managed Services,Manufacturing,2020-06-10,2020-09-06,Architect
EMP_11406,PRJ_0070,Project_0070,Internal,BFSI,2021-01-21,2023-12-07,Senior Developer
